area,zone,duration,depth
85.0,COAST_S,72.0,2394.449
85.0,COAST_S,96.0,2692.541
85.0,COAST_S,120.0,2812.562
85.0,SWWA_W,24.0,581.495
85.0,SWWA_W,36.0,734.844
85.0,SWWA_W,48.0,774.595
85.0,SWWA_W,72.0,805.13
85.0,SWWA_W,96.0,836.694
85.0,INLAND_S,24.0,958.901
85.0,INLAND_S,36.0,1106.105
85.0,INLAND_S,48.0,1244.894
85.0,INLAND_S,72.0,1491.042
85.0,INLAND_S,96.0,1682.515
85.0,COAST_W,24.0,821.038
85.0,COAST_W,36.0,989.642
85.0,COAST_W,48.0,1088.157
85.0,COAST_W,72.0,1221.296
85.0,COAST_W,96.0,1259.986
85.0,COAST_W,120.0,1297.793
90.0,COAST_S,24.0,1330.219
90.0,COAST_S,36.0,1627.072
90.0,COAST_S,48.0,1902.742
90.0,COAST_S,72.0,2390.848
90.0,COAST_S,96.0,2689.105
90.0,COAST_S,120.0,2809.152
90.0,SWWA_W,24.0,581.135
90.0,SWWA_W,36.0,733.84
90.0,SWWA_W,48.0,773.849
90.0,SWWA_W,72.0,804.707
90.0,SWWA_W,96.0,835.924
90.0,INLAND_S,24.0,957.904
90.0,INLAND_S,36.0,1104.556
90.0,INLAND_S,48.0,1242.711
90.0,INLAND_S,72.0,1488.318
90.0,INLAND_S,96.0,1679.643
90.0,COAST_W,24.0,820.311
90.0,COAST_W,36.0,988.624
90.0,COAST_W,48.0,1087.34
90.0,COAST_W,72.0,1220.068
90.0,COAST_W,96.0,1259.154
90.0,COAST_W,120.0,1296.849
95.0,COAST_S,24.0,1328.84
95.0,COAST_S,36.0,1624.951
95.0,COAST_S,48.0,1900.125
95.0,COAST_S,72.0,2387.289
95.0,COAST_S,96.0,2683.734
95.0,COAST_S,120.0,2806.029
95.0,SWWA_W,24.0,580.774
95.0,SWWA_W,36.0,732.936
95.0,SWWA_W,48.0,773.105
95.0,SWWA_W,72.0,803.996
95.0,SWWA_W,96.0,835.171
95.0,INLAND_S,24.0,956.94
95.0,INLAND_S,36.0,1102.966
95.0,INLAND_S,48.0,1240.809
95.0,INLAND_S,72.0,1484.718
95.0,INLAND_S,96.0,1675.886
95.0,COAST_W,24.0,819.287
95.0,COAST_W,36.0,987.609
95.0,COAST_W,48.0,1086.538
95.0,COAST_W,72.0,1218.844
95.0,COAST_W,96.0,1257.83
95.0,COAST_W,120.0,1295.921
100.0,COAST_S,24.0,1327.0
100.0,COAST_S,36.0,1623.0
100.0,COAST_S,48.0,1898.0
100.0,COAST_S,72.0,2385.0
100.0,COAST_S,96.0,2680.0
100.0,COAST_S,120.0,2803.0
100.0,SWWA_W,24.0,580.0
100.0,SWWA_W,36.0,732.0
100.0,SWWA_W,48.0,772.0
100.0,SWWA_W,72.0,803.0
100.0,SWWA_W,96.0,834.0
100.0,INLAND_S,24.0,955.0
100.0,INLAND_S,36.0,1102.0
100.0,INLAND_S,48.0,1239.0
100.0,INLAND_S,72.0,1480.0
100.0,INLAND_S,96.0,1672.0
100.0,COAST_W,24.0,818.0
100.0,COAST_W,36.0,986.0
100.0,COAST_W,48.0,1086.0
100.0,COAST_W,72.0,1218.0
100.0,COAST_W,96.0,1257.0
100.0,COAST_W,120.0,1295.0
150.0,COAST_S,24.0,1317.44
150.0,COAST_S,36.0,1605.828
150.0,COAST_S,48.0,1875.504
150.0,COAST_S,72.0,2350.793
150.0,COAST_S,96.0,2637.913
150.0,COAST_S,120.0,2768.222
150.0,SWWA_W,24.0,575.683
150.0,SWWA_W,36.0,725.874
150.0,SWWA_W,48.0,766.331
150.0,SWWA_W,72.0,798.799
150.0,SWWA_W,96.0,827.654
150.0,INLAND_S,24.0,948.101
150.0,INLAND_S,36.0,1087.865
150.0,INLAND_S,48.0,1217.992
150.0,INLAND_S,72.0,1447.364
150.0,INLAND_S,96.0,1640.358
150.0,COAST_W,24.0,805.619
150.0,COAST_W,36.0,976.698
150.0,COAST_W,48.0,1077.467
150.0,COAST_W,72.0,1205.94
150.0,COAST_W,96.0,1244.579
150.0,COAST_W,120.0,1283.334
200.0,COAST_S,24.0,1310.276
200.0,COAST_S,36.0,1592.079
200.0,COAST_S,48.0,1853.858
200.0,COAST_S,72.0,2321.349
200.0,COAST_S,96.0,2601.923
200.0,COAST_S,120.0,2736.571
200.0,SWWA_W,24.0,571.305
200.0,SWWA_W,36.0,720.797
200.0,SWWA_W,48.0,761.332
200.0,SWWA_W,72.0,794.777
200.0,SWWA_W,96.0,822.971
200.0,INLAND_S,24.0,940.944
200.0,INLAND_S,36.0,1076.419
200.0,INLAND_S,48.0,1201.591
200.0,INLAND_S,72.0,1422.317
200.0,INLAND_S,96.0,1613.472
200.0,COAST_W,24.0,794.921
200.0,COAST_W,36.0,966.867
200.0,COAST_W,48.0,1070.945
200.0,COAST_W,72.0,1195.389
200.0,COAST_W,96.0,1232.474
200.0,COAST_W,120.0,1271.726
250.0,COAST_S,24.0,1303.618
250.0,COAST_S,36.0,1577.461
250.0,COAST_S,48.0,1835.58
250.0,COAST_S,72.0,2294.829
250.0,COAST_S,96.0,2569.191
250.0,COAST_S,120.0,2707.044
250.0,SWWA_W,24.0,567.134
250.0,SWWA_W,36.0,715.083
250.0,SWWA_W,48.0,756.294
250.0,SWWA_W,72.0,790.455
250.0,SWWA_W,96.0,818.702
250.0,INLAND_S,24.0,934.913
250.0,INLAND_S,36.0,1067.684
250.0,INLAND_S,48.0,1188.297
250.0,INLAND_S,72.0,1402.328
250.0,INLAND_S,96.0,1588.556
250.0,COAST_W,24.0,785.24
250.0,COAST_W,36.0,957.636
250.0,COAST_W,48.0,1064.931
250.0,COAST_W,72.0,1185.887
250.0,COAST_W,96.0,1222.524
250.0,COAST_W,120.0,1260.379
300.0,COAST_S,24.0,1295.878
300.0,COAST_S,36.0,1566.327
300.0,COAST_S,48.0,1820.065
300.0,COAST_S,72.0,2270.721
300.0,COAST_S,96.0,2542.756
300.0,COAST_S,120.0,2679.623
300.0,SWWA_W,24.0,562.97
300.0,SWWA_W,36.0,710.17
300.0,SWWA_W,48.0,751.215
300.0,SWWA_W,72.0,785.763
300.0,SWWA_W,96.0,814.726
300.0,INLAND_S,24.0,929.464
300.0,INLAND_S,36.0,1058.148
300.0,INLAND_S,48.0,1176.324
300.0,INLAND_S,72.0,1385.676
300.0,INLAND_S,96.0,1567.496
300.0,COAST_W,24.0,776.434
300.0,COAST_W,36.0,949.961
300.0,COAST_W,48.0,1060.298
300.0,COAST_W,72.0,1177.26
300.0,COAST_W,96.0,1213.516
300.0,COAST_W,120.0,1249.037
350.0,COAST_S,24.0,1289.742
350.0,COAST_S,36.0,1556.288
350.0,COAST_S,48.0,1805.927
350.0,COAST_S,72.0,2248.627
350.0,COAST_S,96.0,2521.936
350.0,COAST_S,120.0,2652.628
350.0,SWWA_W,24.0,558.97
350.0,SWWA_W,36.0,705.736
350.0,SWWA_W,48.0,745.652
350.0,SWWA_W,72.0,781.434
350.0,SWWA_W,96.0,811.344
350.0,INLAND_S,24.0,924.457
350.0,INLAND_S,36.0,1049.509
350.0,INLAND_S,48.0,1165.203
350.0,INLAND_S,72.0,1371.125
350.0,INLAND_S,96.0,1550.604
350.0,COAST_W,24.0,768.369
350.0,COAST_W,36.0,942.787
350.0,COAST_W,48.0,1054.969
350.0,COAST_W,72.0,1169.358
350.0,COAST_W,96.0,1205.28
350.0,COAST_W,120.0,1240.507
400.0,COAST_S,24.0,1285.023
400.0,COAST_S,36.0,1547.092
400.0,COAST_S,48.0,1792.899
400.0,COAST_S,72.0,2228.234
400.0,COAST_S,96.0,2500.235
400.0,COAST_S,120.0,2630.587
400.0,SWWA_W,24.0,555.462
400.0,SWWA_W,36.0,701.224
400.0,SWWA_W,48.0,740.233
400.0,SWWA_W,72.0,776.888
400.0,SWWA_W,96.0,807.963
400.0,INLAND_S,24.0,919.805
400.0,INLAND_S,36.0,1042.571
400.0,INLAND_S,48.0,1156.127
400.0,INLAND_S,72.0,1358.193
400.0,INLAND_S,96.0,1534.419
400.0,COAST_W,24.0,760.934
400.0,COAST_W,36.0,935.257
400.0,COAST_W,48.0,1049.893
400.0,COAST_W,72.0,1162.061
400.0,COAST_W,96.0,1197.685
400.0,COAST_W,120.0,1232.647
450.0,COAST_S,24.0,1280.608
450.0,COAST_S,36.0,1538.569
450.0,COAST_S,48.0,1780.792
450.0,COAST_S,72.0,2209.297
450.0,COAST_S,96.0,2477.287
450.0,COAST_S,120.0,2610.155
450.0,SWWA_W,24.0,551.76
450.0,SWWA_W,36.0,696.455
450.0,SWWA_W,48.0,734.971
450.0,SWWA_W,72.0,772.939
450.0,SWWA_W,96.0,804.385
450.0,INLAND_S,24.0,915.446
450.0,INLAND_S,36.0,1036.199
450.0,INLAND_S,48.0,1147.886
450.0,INLAND_S,72.0,1345.549
450.0,INLAND_S,96.0,1520.116
450.0,COAST_W,24.0,754.038
450.0,COAST_W,36.0,928.723
450.0,COAST_W,48.0,1045.034
450.0,COAST_W,72.0,1155.274
450.0,COAST_W,96.0,1190.628
450.0,COAST_W,120.0,1225.35
500.0,COAST_S,24.0,1274.0
500.0,COAST_S,36.0,1530.0
500.0,COAST_S,48.0,1769.0
500.0,COAST_S,72.0,2190.0
500.0,COAST_S,96.0,2460.0
500.0,COAST_S,120.0,2590.0
500.0,SWWA_W,24.0,548.0
500.0,SWWA_W,36.0,693.0
500.0,SWWA_W,48.0,731.0
500.0,SWWA_W,72.0,770.0
500.0,SWWA_W,96.0,802.0
500.0,INLAND_S,24.0,911.0
500.0,INLAND_S,36.0,1029.0
500.0,INLAND_S,48.0,1139.0
500.0,INLAND_S,72.0,1334.0
500.0,INLAND_S,96.0,1505.0
500.0,COAST_W,24.0,748.0
500.0,COAST_W,36.0,922.0
500.0,COAST_W,48.0,1040.0
500.0,COAST_W,72.0,1149.0
500.0,COAST_W,96.0,1184.0
500.0,COAST_W,120.0,1218.0
550.0,COAST_S,24.0,1271.413
550.0,COAST_S,36.0,1523.081
550.0,COAST_S,48.0,1758.801
550.0,COAST_S,72.0,2175.042
550.0,COAST_S,96.0,2444.595
550.0,COAST_S,120.0,2574.148
550.0,SWWA_W,24.0,545.494
550.0,SWWA_W,36.0,688.679
550.0,SWWA_W,48.0,726.225
550.0,SWWA_W,72.0,766.051
550.0,SWWA_W,96.0,798.639
550.0,INLAND_S,24.0,907.44
550.0,INLAND_S,36.0,1024.286
550.0,INLAND_S,48.0,1133.338
550.0,INLAND_S,72.0,1325.23
550.0,INLAND_S,96.0,1495.262
550.0,COAST_W,24.0,741.581
550.0,COAST_W,36.0,916.079
550.0,COAST_W,48.0,1035.865
550.0,COAST_W,72.0,1142.951
550.0,COAST_W,96.0,1177.833
550.0,COAST_W,120.0,1212.126
600.0,COAST_S,24.0,1267.548
600.0,COAST_S,36.0,1515.959
600.0,COAST_S,48.0,1748.721
600.0,COAST_S,72.0,2159.435
600.0,COAST_S,96.0,2428.465
600.0,COAST_S,120.0,2558.219
600.0,SWWA_W,24.0,542.528
600.0,SWWA_W,36.0,684.173
600.0,SWWA_W,48.0,721.737
600.0,SWWA_W,72.0,762.315
600.0,SWWA_W,96.0,794.968
600.0,INLAND_S,24.0,903.731
600.0,INLAND_S,36.0,1019.116
600.0,INLAND_S,48.0,1126.832
600.0,INLAND_S,72.0,1316.242
600.0,INLAND_S,96.0,1483.391
600.0,COAST_W,24.0,735.912
600.0,COAST_W,36.0,910.202
600.0,COAST_W,48.0,1031.517
600.0,COAST_W,72.0,1137.307
600.0,COAST_W,96.0,1171.981
600.0,COAST_W,120.0,1206.082
650.0,COAST_S,24.0,1262.8
650.0,COAST_S,36.0,1509.175
650.0,COAST_S,48.0,1739.151
650.0,COAST_S,72.0,2144.689
650.0,COAST_S,96.0,2413.283
650.0,COAST_S,120.0,2543.161
650.0,SWWA_W,24.0,539.271
650.0,SWWA_W,36.0,679.717
650.0,SWWA_W,48.0,716.997
650.0,SWWA_W,72.0,758.283
650.0,SWWA_W,96.0,790.994
650.0,INLAND_S,24.0,900.189
650.0,INLAND_S,36.0,1014.239
650.0,INLAND_S,48.0,1120.742
650.0,INLAND_S,72.0,1307.883
650.0,INLAND_S,96.0,1472.232
650.0,COAST_W,24.0,730.558
650.0,COAST_W,36.0,904.585
650.0,COAST_W,48.0,1027.307
650.0,COAST_W,72.0,1131.953
650.0,COAST_W,96.0,1166.435
650.0,COAST_W,120.0,1200.355
700.0,COAST_S,24.0,1259.152
700.0,COAST_S,36.0,1502.687
700.0,COAST_S,48.0,1730.035
700.0,COAST_S,72.0,2130.715
700.0,COAST_S,96.0,2398.936
700.0,COAST_S,120.0,2528.873
700.0,SWWA_W,24.0,536.418
700.0,SWWA_W,36.0,675.106
700.0,SWWA_W,48.0,712.7
700.0,SWWA_W,72.0,754.552
700.0,SWWA_W,96.0,787.315
700.0,INLAND_S,24.0,896.796
700.0,INLAND_S,36.0,1010.12
700.0,INLAND_S,48.0,1115.013
700.0,INLAND_S,72.0,1300.568
700.0,INLAND_S,96.0,1462.697
700.0,COAST_W,24.0,725.486
700.0,COAST_W,36.0,899.203
700.0,COAST_W,48.0,1023.223
700.0,COAST_W,72.0,1126.857
700.0,COAST_W,96.0,1161.16
700.0,COAST_W,120.0,1194.911
750.0,COAST_S,24.0,1254.588
750.0,COAST_S,36.0,1496.461
750.0,COAST_S,48.0,1721.326
750.0,COAST_S,72.0,2117.435
750.0,COAST_S,96.0,2385.331
750.0,COAST_S,120.0,2515.27
750.0,SWWA_W,24.0,533.164
750.0,SWWA_W,36.0,670.434
750.0,SWWA_W,48.0,708.539
750.0,SWWA_W,72.0,750.519
750.0,SWWA_W,96.0,783.426
750.0,INLAND_S,24.0,893.536
750.0,INLAND_S,36.0,1005.729
750.0,INLAND_S,48.0,1109.601
750.0,INLAND_S,72.0,1293.23
750.0,INLAND_S,96.0,1453.711
750.0,COAST_W,24.0,720.666
750.0,COAST_W,36.0,895.037
750.0,COAST_W,48.0,1019.255
750.0,COAST_W,72.0,1121.992
750.0,COAST_W,96.0,1156.128
750.0,COAST_W,120.0,1189.721
800.0,COAST_S,24.0,1251.099
800.0,COAST_S,36.0,1489.469
800.0,COAST_S,48.0,1712.982
800.0,COAST_S,72.0,2104.782
800.0,COAST_S,96.0,2372.389
800.0,COAST_S,120.0,2502.282
800.0,SWWA_W,24.0,530.206
800.0,SWWA_W,36.0,666.195
800.0,SWWA_W,48.0,704.308
800.0,SWWA_W,72.0,746.782
800.0,SWWA_W,96.0,779.725
800.0,INLAND_S,24.0,890.399
800.0,INLAND_S,36.0,1001.543
800.0,INLAND_S,48.0,1104.47
800.0,INLAND_S,72.0,1286.312
800.0,INLAND_S,96.0,1445.214
800.0,COAST_W,24.0,716.074
800.0,COAST_W,36.0,890.07
800.0,COAST_W,48.0,1015.395
800.0,COAST_W,72.0,1117.335
800.0,COAST_W,96.0,1151.315
800.0,COAST_W,120.0,1184.758
850.0,COAST_S,24.0,1247.677
850.0,COAST_S,36.0,1483.687
850.0,COAST_S,48.0,1704.971
850.0,COAST_S,72.0,2092.701
850.0,COAST_S,96.0,2362.045
850.0,COAST_S,120.0,2488.847
850.0,SWWA_W,24.0,527.438
850.0,SWWA_W,36.0,662.083
850.0,SWWA_W,48.0,700.199
850.0,SWWA_W,72.0,743.135
850.0,SWWA_W,96.0,776.107
850.0,INLAND_S,24.0,887.373
850.0,INLAND_S,36.0,997.54
850.0,INLAND_S,48.0,1099.59
850.0,INLAND_S,72.0,1279.566
850.0,INLAND_S,96.0,1437.154
850.0,COAST_W,24.0,711.689
850.0,COAST_W,36.0,885.285
850.0,COAST_W,48.0,1011.636
850.0,COAST_W,72.0,1112.867
850.0,COAST_W,96.0,1146.7
850.0,COAST_W,120.0,1179.003
900.0,COAST_S,24.0,1243.313
900.0,COAST_S,36.0,1477.096
900.0,COAST_S,48.0,1697.263
900.0,COAST_S,72.0,2081.141
900.0,COAST_S,96.0,2350.242
900.0,COAST_S,120.0,2476.916
900.0,SWWA_W,24.0,524.456
900.0,SWWA_W,36.0,657.892
900.0,SWWA_W,48.0,696.408
900.0,SWWA_W,72.0,739.176
900.0,SWWA_W,96.0,772.769
900.0,INLAND_S,24.0,884.449
900.0,INLAND_S,36.0,993.703
900.0,INLAND_S,48.0,1094.435
900.0,INLAND_S,72.0,1273.254
900.0,INLAND_S,96.0,1430.488
900.0,COAST_W,24.0,707.493
900.0,COAST_W,36.0,880.669
900.0,COAST_W,48.0,1007.97
900.0,COAST_W,72.0,1108.57
900.0,COAST_W,96.0,1142.266
900.0,COAST_W,120.0,1174.435
950.0,COAST_S,24.0,1240.004
950.0,COAST_S,36.0,1471.679
950.0,COAST_S,48.0,1689.833
950.0,COAST_S,72.0,2070.059
950.0,COAST_S,96.0,2338.93
950.0,COAST_S,120.0,2465.444
950.0,SWWA_W,24.0,521.757
950.0,SWWA_W,36.0,654.116
950.0,SWWA_W,48.0,692.727
950.0,SWWA_W,72.0,735.402
950.0,SWWA_W,96.0,769.508
950.0,INLAND_S,24.0,881.619
950.0,INLAND_S,36.0,990.018
950.0,INLAND_S,48.0,1089.484
950.0,INLAND_S,72.0,1267.141
950.0,INLAND_S,96.0,1423.179
950.0,COAST_W,24.0,703.469
950.0,COAST_W,36.0,876.21
950.0,COAST_W,48.0,1004.392
950.0,COAST_W,72.0,1104.43
950.0,COAST_W,96.0,1137.998
950.0,COAST_W,120.0,1170.041
1000.0,COAST_S,24.0,1238.0
1000.0,COAST_S,36.0,1468.0
1000.0,COAST_S,48.0,1682.0
1000.0,COAST_S,72.0,2060.0
1000.0,COAST_S,96.0,2330.0
1000.0,COAST_S,120.0,2455.0
1000.0,SWWA_W,24.0,519.0
1000.0,SWWA_W,36.0,650.0
1000.0,SWWA_W,48.0,689.0
1000.0,SWWA_W,72.0,732.0
1000.0,SWWA_W,96.0,766.0
1000.0,INLAND_S,24.0,879.0
1000.0,INLAND_S,36.0,986.0
1000.0,INLAND_S,48.0,1085.0
1000.0,INLAND_S,72.0,1260.0
1000.0,INLAND_S,96.0,1417.0
1000.0,COAST_W,24.0,700.0
1000.0,COAST_W,36.0,872.0
1000.0,COAST_W,48.0,1000.0
1000.0,COAST_W,72.0,1100.0
1000.0,COAST_W,96.0,1133.0
1000.0,COAST_W,120.0,1165.0
1500.0,COAST_S,24.0,1205.33
1500.0,COAST_S,36.0,1419.496
1500.0,COAST_S,48.0,1618.6
1500.0,COAST_S,72.0,1969.344
1500.0,COAST_S,96.0,2237.805
1500.0,COAST_S,120.0,2362.239
1500.0,SWWA_W,24.0,492.588
1500.0,SWWA_W,36.0,612.7
1500.0,SWWA_W,48.0,654.702
1500.0,SWWA_W,72.0,700.46
1500.0,SWWA_W,96.0,735.98
1500.0,INLAND_S,24.0,855.176
1500.0,INLAND_S,36.0,956.67
1500.0,INLAND_S,48.0,1049.98
1500.0,INLAND_S,72.0,1215.835
1500.0,INLAND_S,96.0,1361.406
1500.0,COAST_W,24.0,668.512
1500.0,COAST_W,36.0,834.028
1500.0,COAST_W,48.0,969.647
1500.0,COAST_W,72.0,1065.465
1500.0,COAST_W,96.0,1099.027
1500.0,COAST_W,120.0,1131.052
2000.0,COAST_S,24.0,1181.934
2000.0,COAST_S,36.0,1383.758
2000.0,COAST_S,48.0,1571.573
2000.0,COAST_S,72.0,1903.275
2000.0,COAST_S,96.0,2168.134
2000.0,COAST_S,120.0,2289.858
2000.0,SWWA_W,24.0,471.753
2000.0,SWWA_W,36.0,583.815
2000.0,SWWA_W,48.0,627.216
2000.0,SWWA_W,72.0,673.599
2000.0,SWWA_W,96.0,711.337
2000.0,INLAND_S,24.0,836.149
2000.0,INLAND_S,36.0,933.612
2000.0,INLAND_S,48.0,1024.31
2000.0,INLAND_S,72.0,1183.285
2000.0,INLAND_S,96.0,1322.665
2000.0,COAST_W,24.0,643.241
2000.0,COAST_W,36.0,804.037
2000.0,COAST_W,48.0,943.364
2000.0,COAST_W,72.0,1038.717
2000.0,COAST_W,96.0,1071.787
2000.0,COAST_W,120.0,1104.284
2500.0,COAST_S,24.0,1160.0
2500.0,COAST_S,36.0,1353.0
2500.0,COAST_S,48.0,1533.0
2500.0,COAST_S,72.0,1850.0
2500.0,COAST_S,96.0,2110.0
2500.0,COAST_S,120.0,2230.0
2500.0,SWWA_W,24.0,454.0
2500.0,SWWA_W,36.0,560.0
2500.0,SWWA_W,48.0,604.0
2500.0,SWWA_W,72.0,652.0
2500.0,SWWA_W,96.0,690.0
2500.0,INLAND_S,24.0,820.0
2500.0,INLAND_S,36.0,915.0
2500.0,INLAND_S,48.0,1003.0
2500.0,INLAND_S,72.0,1158.0
2500.0,INLAND_S,96.0,1292.0
2500.0,COAST_W,24.0,622.0
2500.0,COAST_W,36.0,780.0
2500.0,COAST_W,48.0,922.0
2500.0,COAST_W,72.0,1016.0
2500.0,COAST_W,96.0,1049.0
2500.0,COAST_W,120.0,1082.0
3000.0,COAST_S,24.0,1136.736
3000.0,COAST_S,36.0,1323.558
3000.0,COAST_S,48.0,1499.318
3000.0,COAST_S,72.0,1808.482
3000.0,COAST_S,96.0,2061.02
3000.0,COAST_S,120.0,2181.004
3000.0,SWWA_W,24.0,439.998
3000.0,SWWA_W,36.0,539.54
3000.0,SWWA_W,48.0,584.195
3000.0,SWWA_W,72.0,634.131
3000.0,SWWA_W,96.0,673.705
3000.0,INLAND_S,24.0,806.22
3000.0,INLAND_S,36.0,898.41
3000.0,INLAND_S,48.0,985.277
3000.0,INLAND_S,72.0,1135.81
3000.0,INLAND_S,96.0,1263.233
3000.0,COAST_W,24.0,607.192
3000.0,COAST_W,36.0,760.572
3000.0,COAST_W,48.0,900.272
3000.0,COAST_W,72.0,997.121
3000.0,COAST_W,96.0,1029.833
3000.0,COAST_W,120.0,1062.903
3500.0,COAST_S,24.0,1116.257
3500.0,COAST_S,36.0,1298.729
3500.0,COAST_S,48.0,1469.124
3500.0,COAST_S,72.0,1770.839
3500.0,COAST_S,96.0,2019.916
3500.0,COAST_S,120.0,2136.194
3500.0,SWWA_W,24.0,427.596
3500.0,SWWA_W,36.0,522.054
3500.0,SWWA_W,48.0,567.675
3500.0,SWWA_W,72.0,618.433
3500.0,SWWA_W,96.0,658.186
3500.0,INLAND_S,24.0,793.91
3500.0,INLAND_S,36.0,884.206
3500.0,INLAND_S,48.0,969.288
3500.0,INLAND_S,72.0,1116.639
3500.0,INLAND_S,96.0,1238.851
3500.0,COAST_W,24.0,592.968
3500.0,COAST_W,36.0,742.667
3500.0,COAST_W,48.0,882.029
3500.0,COAST_W,72.0,980.076
3500.0,COAST_W,96.0,1012.793
3500.0,COAST_W,120.0,1045.842
4000.0,COAST_S,24.0,1097.211
4000.0,COAST_S,36.0,1276.205
4000.0,COAST_S,48.0,1443.123
4000.0,COAST_S,72.0,1737.937
4000.0,COAST_S,96.0,1984.479
4000.0,COAST_S,120.0,2096.225
4000.0,SWWA_W,24.0,415.597
4000.0,SWWA_W,36.0,508.514
4000.0,SWWA_W,48.0,553.036
4000.0,SWWA_W,72.0,604.947
4000.0,SWWA_W,96.0,644.05
4000.0,INLAND_S,24.0,782.846
4000.0,INLAND_S,36.0,871.542
4000.0,INLAND_S,48.0,955.59
4000.0,INLAND_S,72.0,1100.272
4000.0,INLAND_S,96.0,1218.44
4000.0,COAST_W,24.0,580.428
4000.0,COAST_W,36.0,726.752
4000.0,COAST_W,48.0,865.417
4000.0,COAST_W,72.0,965.752
4000.0,COAST_W,96.0,997.554
4000.0,COAST_W,120.0,1030.664
4500.0,COAST_S,24.0,1079.426
4500.0,COAST_S,36.0,1255.578
4500.0,COAST_S,48.0,1420.675
4500.0,COAST_S,72.0,1710.716
4500.0,COAST_S,96.0,1952.707
4500.0,COAST_S,120.0,2060.103
4500.0,SWWA_W,24.0,406.727
4500.0,SWWA_W,36.0,496.535
4500.0,SWWA_W,48.0,540.412
4500.0,SWWA_W,72.0,591.857
4500.0,SWWA_W,96.0,631.21
4500.0,INLAND_S,24.0,772.787
4500.0,INLAND_S,36.0,861.099
4500.0,INLAND_S,48.0,943.298
4500.0,INLAND_S,72.0,1086.186
4500.0,INLAND_S,96.0,1199.323
4500.0,COAST_W,24.0,570.198
4500.0,COAST_W,36.0,712.42
4500.0,COAST_W,48.0,850.154
4500.0,COAST_W,72.0,951.803
4500.0,COAST_W,96.0,983.747
4500.0,COAST_W,120.0,1015.98
5000.0,COAST_S,24.0,1060.0
5000.0,COAST_S,36.0,1235.0
5000.0,COAST_S,48.0,1398.0
5000.0,COAST_S,72.0,1685.0
5000.0,COAST_S,96.0,1925.0
5000.0,COAST_S,120.0,2030.0
5000.0,SWWA_W,24.0,397.0
5000.0,SWWA_W,36.0,486.0
5000.0,SWWA_W,48.0,528.0
5000.0,SWWA_W,72.0,580.0
5000.0,SWWA_W,96.0,620.0
5000.0,INLAND_S,24.0,764.0
5000.0,INLAND_S,36.0,851.0
5000.0,INLAND_S,48.0,931.0
5000.0,INLAND_S,72.0,1073.0
5000.0,INLAND_S,96.0,1185.0
5000.0,COAST_W,24.0,560.0
5000.0,COAST_W,36.0,700.0
5000.0,COAST_W,48.0,838.0
5000.0,COAST_W,72.0,940.0
5000.0,COAST_W,96.0,972.0
5000.0,COAST_W,120.0,1003.0
5500.0,COAST_S,24.0,1042.091
5500.0,COAST_S,36.0,1215.885
5500.0,COAST_S,48.0,1374.704
5500.0,COAST_S,72.0,1660.545
5500.0,COAST_S,96.0,1896.53
5500.0,COAST_S,120.0,1997.756
5500.0,SWWA_W,24.0,390.114
5500.0,SWWA_W,36.0,476.195
5500.0,SWWA_W,48.0,517.693
5500.0,SWWA_W,72.0,568.98
5500.0,SWWA_W,96.0,608.614
5500.0,INLAND_S,24.0,755.026
5500.0,INLAND_S,36.0,841.027
5500.0,INLAND_S,48.0,918.923
5500.0,INLAND_S,72.0,1060.017
5500.0,INLAND_S,96.0,1169.227
5500.0,COAST_W,24.0,551.704
5500.0,COAST_W,36.0,688.411
5500.0,COAST_W,48.0,822.887
5500.0,COAST_W,72.0,929.102
5500.0,COAST_W,96.0,959.449
5500.0,COAST_W,120.0,991.059
6000.0,COAST_S,24.0,1026.321
6000.0,COAST_S,36.0,1197.408
6000.0,COAST_S,48.0,1355.576
6000.0,COAST_S,72.0,1639.647
6000.0,COAST_S,96.0,1871.221
6000.0,COAST_S,120.0,1969.61
6000.0,SWWA_W,24.0,382.802
6000.0,SWWA_W,36.0,466.956
6000.0,SWWA_W,48.0,508.236
6000.0,SWWA_W,72.0,558.372
6000.0,SWWA_W,96.0,598.065
6000.0,INLAND_S,24.0,747.091
6000.0,INLAND_S,36.0,833.103
6000.0,INLAND_S,48.0,908.995
6000.0,INLAND_S,72.0,1047.481
6000.0,INLAND_S,96.0,1155.657
6000.0,COAST_W,24.0,543.108
6000.0,COAST_W,36.0,677.35
6000.0,COAST_W,48.0,810.59
6000.0,COAST_W,72.0,919.026
6000.0,COAST_W,96.0,948.616
6000.0,COAST_W,120.0,980.461
6500.0,COAST_S,24.0,1009.365
6500.0,COAST_S,36.0,1179.973
6500.0,COAST_S,48.0,1337.727
6500.0,COAST_S,72.0,1620.427
6500.0,COAST_S,96.0,1847.666
6500.0,COAST_S,120.0,1944.37
6500.0,SWWA_W,24.0,375.854
6500.0,SWWA_W,36.0,458.986
6500.0,SWWA_W,48.0,499.036
6500.0,SWWA_W,72.0,549.291
6500.0,SWWA_W,96.0,588.701
6500.0,INLAND_S,24.0,739.671
6500.0,INLAND_S,36.0,824.778
6500.0,INLAND_S,48.0,899.742
6500.0,INLAND_S,72.0,1036.267
6500.0,INLAND_S,96.0,1143.129
6500.0,COAST_W,24.0,536.122
6500.0,COAST_W,36.0,667.065
6500.0,COAST_W,48.0,799.038
6500.0,COAST_W,72.0,909.642
