area,zone,duration,depth
90.0,GSAM_CS,72.0,993.809
90.0,GSAM_CS,96.0,1030.76
90.0,GSAM_IA,24.0,648.479
90.0,GSAM_IA,36.0,743.268
90.0,GSAM_IA,48.0,794.61
90.0,GSAM_IA,72.0,840.793
90.0,GSAM_IA,96.0,854.916
90.0,GSAM_IS,24.0,455.997
90.0,GSAM_IS,36.0,486.364
90.0,GSAM_IS,48.0,504.987
90.0,GSAM_IS,72.0,547.802
90.0,GSAM_IS,96.0,574.99
95.0,GSAM_CA,24.0,542.911
95.0,GSAM_CA,36.0,671.933
95.0,GSAM_CA,48.0,791.048
95.0,GSAM_CA,72.0,1003.087
95.0,GSAM_CA,96.0,1075.244
95.0,GSAM_CS,24.0,801.3
95.0,GSAM_CS,36.0,892.493
95.0,GSAM_CS,48.0,945.409
95.0,GSAM_CS,72.0,991.136
95.0,GSAM_CS,96.0,1028.325
95.0,GSAM_IA,24.0,647.606
95.0,GSAM_IA,36.0,742.119
95.0,GSAM_IA,48.0,793.27
95.0,GSAM_IA,72.0,839.359
95.0,GSAM_IA,96.0,853.419
95.0,GSAM_IS,24.0,455.396
95.0,GSAM_IS,36.0,485.665
95.0,GSAM_IS,48.0,504.096
95.0,GSAM_IS,72.0,546.996
95.0,GSAM_IS,96.0,574.302
100.0,GSAM_CA,24.0,542.0
100.0,GSAM_CA,36.0,671.0
100.0,GSAM_CA,48.0,790.0
100.0,GSAM_CA,72.0,1001.881
100.0,GSAM_CA,96.0,1074.0
100.0,GSAM_CS,24.0,799.237
100.0,GSAM_CS,36.0,890.0
100.0,GSAM_CS,48.0,942.853
100.0,GSAM_CS,72.0,988.568
100.0,GSAM_CS,96.0,1026.0
100.0,GSAM_IA,24.0,646.778
100.0,GSAM_IA,36.0,741.03
100.0,GSAM_IA,48.0,792.0
100.0,GSAM_IA,72.0,838.0
100.0,GSAM_IA,96.0,852.0
100.0,GSAM_IS,24.0,454.827
100.0,GSAM_IS,36.0,485.0
100.0,GSAM_IS,48.0,503.24
100.0,GSAM_IS,72.0,546.23
100.0,GSAM_IS,96.0,573.647
150.0,GSAM_CA,24.0,534.075
150.0,GSAM_CA,36.0,663.32
150.0,GSAM_CA,48.0,781.259
150.0,GSAM_CA,72.0,990.83
150.0,GSAM_CA,96.0,1062.441
150.0,GSAM_CS,24.0,780.895
150.0,GSAM_CS,36.0,869.052
150.0,GSAM_CS,48.0,920.34
150.0,GSAM_CS,72.0,966.455
150.0,GSAM_CS,96.0,1006.209
150.0,GSAM_IA,24.0,639.779
150.0,GSAM_IA,36.0,732.031
150.0,GSAM_IA,48.0,781.755
150.0,GSAM_IA,72.0,826.875
150.0,GSAM_IA,96.0,840.475
150.0,GSAM_IS,24.0,450.125
150.0,GSAM_IS,36.0,479.336
150.0,GSAM_IS,48.0,495.927
150.0,GSAM_IS,72.0,539.651
150.0,GSAM_IS,96.0,568.07
200.0,GSAM_CA,24.0,527.818
200.0,GSAM_CA,36.0,657.489
200.0,GSAM_CA,48.0,774.627
200.0,GSAM_CA,72.0,981.401
200.0,GSAM_CA,96.0,1052.507
200.0,GSAM_CS,24.0,765.448
200.0,GSAM_CS,36.0,852.574
200.0,GSAM_CS,48.0,902.064
200.0,GSAM_CS,72.0,949.135
200.0,GSAM_CS,96.0,990.81
200.0,GSAM_IA,24.0,634.373
200.0,GSAM_IA,36.0,725.245
200.0,GSAM_IA,48.0,774.29
200.0,GSAM_IA,72.0,818.603
200.0,GSAM_IA,96.0,831.991
200.0,GSAM_IS,24.0,446.554
200.0,GSAM_IS,36.0,474.882
200.0,GSAM_IS,48.0,490.273
200.0,GSAM_IS,72.0,534.393
200.0,GSAM_IS,96.0,563.738
250.0,GSAM_CA,24.0,522.759
250.0,GSAM_CA,36.0,652.732
250.0,GSAM_CA,48.0,769.328
250.0,GSAM_CA,72.0,973.367
250.0,GSAM_CA,96.0,1044.07
250.0,GSAM_CS,24.0,752.048
250.0,GSAM_CS,36.0,838.718
250.0,GSAM_CS,48.0,886.84
250.0,GSAM_CS,72.0,935.078
250.0,GSAM_CS,96.0,978.302
250.0,GSAM_IA,24.0,630.011
250.0,GSAM_IA,36.0,719.81
250.0,GSAM_IA,48.0,768.428
250.0,GSAM_IA,72.0,812.04
250.0,GSAM_IA,96.0,825.29
250.0,GSAM_IS,24.0,443.655
250.0,GSAM_IS,36.0,471.216
250.0,GSAM_IS,48.0,485.725
250.0,GSAM_IS,72.0,530.009
250.0,GSAM_IS,96.0,560.234
300.0,GSAM_CA,24.0,518.57
300.0,GSAM_CA,36.0,648.686
300.0,GSAM_CA,48.0,764.942
300.0,GSAM_CA,72.0,966.426
300.0,GSAM_CA,96.0,1036.829
300.0,GSAM_CS,24.0,740.167
300.0,GSAM_CS,36.0,826.626
300.0,GSAM_CS,48.0,873.854
300.0,GSAM_CS,72.0,923.34
300.0,GSAM_CS,96.0,967.822
300.0,GSAM_IA,24.0,626.38
300.0,GSAM_IA,36.0,715.289
300.0,GSAM_IA,48.0,763.612
300.0,GSAM_IA,72.0,806.614
300.0,GSAM_IA,96.0,819.764
300.0,GSAM_IS,24.0,441.203
300.0,GSAM_IS,36.0,468.101
300.0,GSAM_IS,48.0,481.954
300.0,GSAM_IS,72.0,526.244
300.0,GSAM_IS,96.0,557.312
350.0,GSAM_CA,24.0,515.033
350.0,GSAM_CA,36.0,645.151
350.0,GSAM_CA,48.0,761.219
350.0,GSAM_CA,72.0,960.346
350.0,GSAM_CA,96.0,1030.535
350.0,GSAM_CS,24.0,729.461
350.0,GSAM_CS,36.0,815.819
350.0,GSAM_CS,48.0,862.565
350.0,GSAM_CS,72.0,913.325
350.0,GSAM_CS,96.0,958.837
350.0,GSAM_IA,24.0,623.285
350.0,GSAM_IA,36.0,711.426
350.0,GSAM_IA,48.0,759.532
350.0,GSAM_IA,72.0,802.002
350.0,GSAM_IA,96.0,815.071
350.0,GSAM_IS,24.0,439.075
350.0,GSAM_IS,36.0,465.394
350.0,GSAM_IS,48.0,478.758
350.0,GSAM_IS,72.0,522.942
350.0,GSAM_IS,96.0,554.82
400.0,GSAM_CA,24.0,512.0
400.0,GSAM_CA,36.0,642.0
400.0,GSAM_CA,48.0,758.0
400.0,GSAM_CA,72.0,954.955
400.0,GSAM_CA,96.0,1025.0
400.0,GSAM_CS,24.0,719.692
400.0,GSAM_CS,36.0,806.0
400.0,GSAM_CS,48.0,852.604
400.0,GSAM_CS,72.0,904.636
400.0,GSAM_CS,96.0,951.0
400.0,GSAM_IA,24.0,620.601
400.0,GSAM_IA,36.0,708.06
400.0,GSAM_IA,48.0,756.0
400.0,GSAM_IA,72.0,798.0
400.0,GSAM_IA,96.0,811.0
400.0,GSAM_IS,24.0,437.19
400.0,GSAM_IS,36.0,463.0
400.0,GSAM_IS,48.0,476.0
400.0,GSAM_IS,72.0,520.0
400.0,GSAM_IS,96.0,552.657
450.0,GSAM_CA,24.0,509.323
450.0,GSAM_CA,36.0,639.047
450.0,GSAM_CA,48.0,755.064
450.0,GSAM_CA,72.0,949.945
450.0,GSAM_CA,96.0,1019.88
450.0,GSAM_CS,24.0,710.786
450.0,GSAM_CS,36.0,797.033
450.0,GSAM_CS,48.0,843.712
450.0,GSAM_CS,72.0,896.998
450.0,GSAM_CS,96.0,944.063
450.0,GSAM_IA,24.0,617.986
450.0,GSAM_IA,36.0,704.701
450.0,GSAM_IA,48.0,752.619
450.0,GSAM_IA,72.0,794.12
450.0,GSAM_IA,96.0,807.073
450.0,GSAM_IS,24.0,435.381
450.0,GSAM_IS,36.0,460.796
450.0,GSAM_IS,48.0,473.562
450.0,GSAM_IS,72.0,517.248
450.0,GSAM_IS,96.0,550.687
500.0,GSAM_CA,24.0,506.897
500.0,GSAM_CA,36.0,636.199
500.0,GSAM_CA,48.0,752.273
500.0,GSAM_CA,72.0,945.116
500.0,GSAM_CA,96.0,1014.953
500.0,GSAM_CS,24.0,702.674
500.0,GSAM_CS,36.0,788.828
500.0,GSAM_CS,48.0,835.677
500.0,GSAM_CS,72.0,890.167
500.0,GSAM_CS,96.0,937.82
500.0,GSAM_IA,24.0,615.26
500.0,GSAM_IA,36.0,701.1
500.0,GSAM_IA,48.0,749.16
500.0,GSAM_IA,72.0,790.084
500.0,GSAM_IA,96.0,803.018
500.0,GSAM_IS,24.0,433.561
500.0,GSAM_IS,36.0,458.706
500.0,GSAM_IS,48.0,471.354
500.0,GSAM_IS,72.0,514.587
500.0,GSAM_IS,96.0,548.824
550.0,GSAM_CA,24.0,504.679
550.0,GSAM_CA,36.0,633.483
550.0,GSAM_CA,48.0,749.627
550.0,GSAM_CA,72.0,940.479
550.0,GSAM_CA,96.0,1010.232
550.0,GSAM_CS,24.0,695.219
550.0,GSAM_CS,36.0,781.261
550.0,GSAM_CS,48.0,828.333
550.0,GSAM_CS,72.0,883.954
550.0,GSAM_CS,96.0,932.119
550.0,GSAM_IA,24.0,612.518
550.0,GSAM_IA,36.0,697.424
550.0,GSAM_IA,48.0,745.7
550.0,GSAM_IA,72.0,786.007
550.0,GSAM_IA,96.0,798.937
550.0,GSAM_IS,24.0,431.775
550.0,GSAM_IS,36.0,456.73
550.0,GSAM_IS,48.0,469.332
550.0,GSAM_IS,72.0,512.032
550.0,GSAM_IS,96.0,547.063
600.0,GSAM_CA,24.0,502.637
600.0,GSAM_CA,36.0,630.91
600.0,GSAM_CA,48.0,747.118
600.0,GSAM_CA,72.0,936.032
600.0,GSAM_CA,96.0,1005.719
600.0,GSAM_CS,24.0,688.318
600.0,GSAM_CS,36.0,774.238
600.0,GSAM_CS,48.0,821.555
600.0,GSAM_CS,72.0,878.228
600.0,GSAM_CS,96.0,926.853
600.0,GSAM_IA,24.0,609.817
600.0,GSAM_IA,36.0,693.77
600.0,GSAM_IA,48.0,742.283
600.0,GSAM_IA,72.0,781.956
600.0,GSAM_IA,96.0,794.892
600.0,GSAM_IS,24.0,430.045
600.0,GSAM_IS,36.0,454.862
600.0,GSAM_IS,48.0,467.464
600.0,GSAM_IS,72.0,509.587
600.0,GSAM_IS,96.0,545.396
650.0,GSAM_CA,24.0,500.747
650.0,GSAM_CA,36.0,628.48
650.0,GSAM_CA,48.0,744.739
650.0,GSAM_CA,72.0,931.769
650.0,GSAM_CA,96.0,1001.408
650.0,GSAM_CS,24.0,681.889
650.0,GSAM_CS,36.0,767.685
650.0,GSAM_CS,48.0,815.254
650.0,GSAM_CS,72.0,872.894
650.0,GSAM_CS,96.0,921.946
650.0,GSAM_IA,24.0,607.187
650.0,GSAM_IA,36.0,690.195
650.0,GSAM_IA,48.0,738.934
650.0,GSAM_IA,72.0,777.972
650.0,GSAM_IA,96.0,790.917
650.0,GSAM_IS,24.0,428.383
650.0,GSAM_IS,36.0,453.094
650.0,GSAM_IS,48.0,465.727
650.0,GSAM_IS,72.0,507.251
650.0,GSAM_IS,96.0,543.818
700.0,GSAM_CA,24.0,498.989
700.0,GSAM_CA,36.0,626.19
700.0,GSAM_CA,48.0,742.48
700.0,GSAM_CA,72.0,927.681
700.0,GSAM_CA,96.0,997.289
700.0,GSAM_CS,24.0,675.868
700.0,GSAM_CS,36.0,761.539
700.0,GSAM_CS,48.0,809.357
700.0,GSAM_CS,72.0,867.884
700.0,GSAM_CS,96.0,917.337
700.0,GSAM_IA,24.0,604.648
700.0,GSAM_IA,36.0,686.732
700.0,GSAM_IA,48.0,735.667
700.0,GSAM_IA,72.0,774.077
700.0,GSAM_IA,96.0,787.034
700.0,GSAM_IS,24.0,426.795
700.0,GSAM_IS,36.0,451.421
700.0,GSAM_IS,48.0,464.1
700.0,GSAM_IS,72.0,505.019
700.0,GSAM_IS,96.0,542.32
750.0,GSAM_CA,24.0,497.344
750.0,GSAM_CA,36.0,624.034
750.0,GSAM_CA,48.0,740.333
750.0,GSAM_CA,72.0,923.758
750.0,GSAM_CA,96.0,993.351
750.0,GSAM_CS,24.0,670.205
750.0,GSAM_CS,36.0,755.754
750.0,GSAM_CS,48.0,803.81
750.0,GSAM_CS,72.0,863.144
750.0,GSAM_CS,96.0,912.983
750.0,GSAM_IA,24.0,602.207
750.0,GSAM_IA,36.0,683.4
750.0,GSAM_IA,48.0,732.491
750.0,GSAM_IA,72.0,770.286
750.0,GSAM_IA,96.0,783.255
750.0,GSAM_IS,24.0,425.281
750.0,GSAM_IS,36.0,449.836
750.0,GSAM_IS,48.0,462.569
750.0,GSAM_IS,72.0,502.888
750.0,GSAM_IS,96.0,540.896
800.0,GSAM_CA,24.0,495.802
800.0,GSAM_CA,36.0,622.004
800.0,GSAM_CA,48.0,738.289
800.0,GSAM_CA,72.0,919.99
800.0,GSAM_CA,96.0,989.582
800.0,GSAM_CS,24.0,664.856
800.0,GSAM_CS,36.0,750.287
800.0,GSAM_CS,48.0,798.568
800.0,GSAM_CS,72.0,858.635
800.0,GSAM_CS,96.0,908.847
800.0,GSAM_IA,24.0,599.869
800.0,GSAM_IA,36.0,680.208
800.0,GSAM_IA,48.0,729.408
800.0,GSAM_IA,72.0,766.605
800.0,GSAM_IA,96.0,779.585
800.0,GSAM_IS,24.0,423.842
800.0,GSAM_IS,36.0,448.33
800.0,GSAM_IS,48.0,461.122
800.0,GSAM_IS,72.0,500.852
800.0,GSAM_IS,96.0,539.541
850.0,GSAM_CA,24.0,494.35
850.0,GSAM_CA,36.0,620.093
850.0,GSAM_CA,48.0,736.34
850.0,GSAM_CA,72.0,916.366
850.0,GSAM_CA,96.0,985.973
850.0,GSAM_CS,24.0,659.787
850.0,GSAM_CS,36.0,745.105
850.0,GSAM_CS,48.0,793.593
850.0,GSAM_CS,72.0,854.324
850.0,GSAM_CS,96.0,904.902
850.0,GSAM_IA,24.0,597.634
850.0,GSAM_IA,36.0,677.159
850.0,GSAM_IA,48.0,726.419
850.0,GSAM_IA,72.0,763.037
850.0,GSAM_IA,96.0,776.026
850.0,GSAM_IS,24.0,422.475
850.0,GSAM_IS,36.0,446.899
850.0,GSAM_IS,48.0,459.749
850.0,GSAM_IS,72.0,498.904
850.0,GSAM_IS,96.0,538.249
900.0,GSAM_CA,24.0,492.978
900.0,GSAM_CA,36.0,618.294
900.0,GSAM_CA,48.0,734.48
900.0,GSAM_CA,72.0,912.878
900.0,GSAM_CA,96.0,982.513
900.0,GSAM_CS,24.0,654.968
900.0,GSAM_CS,36.0,740.179
900.0,GSAM_CS,48.0,788.856
900.0,GSAM_CS,72.0,850.186
900.0,GSAM_CS,96.0,901.125
900.0,GSAM_IA,24.0,595.5
900.0,GSAM_IA,36.0,674.254
900.0,GSAM_IA,48.0,723.523
900.0,GSAM_IA,72.0,759.581
900.0,GSAM_IA,96.0,772.576
900.0,GSAM_IS,24.0,421.177
900.0,GSAM_IS,36.0,445.537
900.0,GSAM_IS,48.0,458.442
900.0,GSAM_IS,72.0,497.039
900.0,GSAM_IS,96.0,537.015
950.0,GSAM_CA,24.0,491.679
950.0,GSAM_CA,36.0,616.598
950.0,GSAM_CA,48.0,732.702
950.0,GSAM_CA,72.0,909.518
950.0,GSAM_CA,96.0,979.191
950.0,GSAM_CS,24.0,650.375
950.0,GSAM_CS,36.0,735.484
950.0,GSAM_CS,48.0,784.332
950.0,GSAM_CS,72.0,846.2
950.0,GSAM_CS,96.0,897.496
950.0,GSAM_IA,24.0,593.465
950.0,GSAM_IA,36.0,671.488
950.0,GSAM_IA,48.0,720.718
950.0,GSAM_IA,72.0,756.237
950.0,GSAM_IA,96.0,769.236
950.0,GSAM_IS,24.0,419.945
950.0,GSAM_IS,36.0,444.239
950.0,GSAM_IS,48.0,457.194
950.0,GSAM_IS,72.0,495.253
950.0,GSAM_IS,96.0,535.835
1000.0,GSAM_CA,24.0,490.446
1000.0,GSAM_CA,36.0,615.0
1000.0,GSAM_CA,48.0,731.0
1000.0,GSAM_CA,72.0,906.276
1000.0,GSAM_CA,96.0,976.0
1000.0,GSAM_CS,24.0,645.987
1000.0,GSAM_CS,36.0,731.0
1000.0,GSAM_CS,48.0,780.0
1000.0,GSAM_CS,72.0,842.349
1000.0,GSAM_CS,96.0,894.0
1000.0,GSAM_IA,24.0,591.525
1000.0,GSAM_IA,36.0,668.859
1000.0,GSAM_IA,48.0,718.0
1000.0,GSAM_IA,72.0,753.0
1000.0,GSAM_IA,96.0,766.0
1000.0,GSAM_IS,24.0,418.776
1000.0,GSAM_IS,36.0,443.0
1000.0,GSAM_IS,48.0,456.0
1000.0,GSAM_IS,72.0,493.54
1000.0,GSAM_IS,96.0,534.704
1500.0,GSAM_CA,24.0,479.214
1500.0,GSAM_CA,36.0,601.158
1500.0,GSAM_CA,48.0,712.964
1500.0,GSAM_CA,72.0,877.591
1500.0,GSAM_CA,96.0,947.259
1500.0,GSAM_CS,24.0,610.798
1500.0,GSAM_CS,36.0,694.789
1500.0,GSAM_CS,48.0,744.563
1500.0,GSAM_CS,72.0,809.984
1500.0,GSAM_CS,96.0,865.127
1500.0,GSAM_IA,24.0,574.059
1500.0,GSAM_IA,36.0,646.03
1500.0,GSAM_IA,48.0,691.74
1500.0,GSAM_IA,72.0,723.331
1500.0,GSAM_IA,96.0,736.436
1500.0,GSAM_IS,24.0,409.688
1500.0,GSAM_IS,36.0,433.116
1500.0,GSAM_IS,48.0,445.704
1500.0,GSAM_IS,72.0,479.564
1500.0,GSAM_IS,96.0,524.34
2000.0,GSAM_CA,24.0,470.0
2000.0,GSAM_CA,36.0,590.0
2000.0,GSAM_CA,48.0,697.0
2000.0,GSAM_CA,72.0,855.37
2000.0,GSAM_CA,96.0,924.0
2000.0,GSAM_CS,24.0,585.189
2000.0,GSAM_CS,36.0,668.0
2000.0,GSAM_CS,48.0,718.0
2000.0,GSAM_CS,72.0,786.0
2000.0,GSAM_CS,96.0,844.0
2000.0,GSAM_IA,24.0,558.07
2000.0,GSAM_IA,36.0,626.424
2000.0,GSAM_IA,48.0,667.317
2000.0,GSAM_IA,72.0,696.751
2000.0,GSAM_IA,96.0,710.116
2000.0,GSAM_IS,24.0,402.737
2000.0,GSAM_IS,36.0,425.611
2000.0,GSAM_IS,48.0,437.409
2000.0,GSAM_IS,72.0,469.016
2000.0,GSAM_IS,96.0,515.529
2500.0,GSAM_CA,24.0,461.323
2500.0,GSAM_CA,36.0,579.094
2500.0,GSAM_CA,48.0,683.193
2500.0,GSAM_CA,72.0,837.214
2500.0,GSAM_CA,96.0,903.918
2500.0,GSAM_CS,24.0,564.734
2500.0,GSAM_CS,36.0,646.238
2500.0,GSAM_CS,48.0,696.283
2500.0,GSAM_CS,72.0,767.099
2500.0,GSAM_CS,96.0,827.309
2500.0,GSAM_IA,24.0,542.825
2500.0,GSAM_IA,36.0,608.567
2500.0,GSAM_IA,48.0,644.871
2500.0,GSAM_IA,72.0,672.324
2500.0,GSAM_IA,96.0,686.038
2500.0,GSAM_IS,24.0,396.543
2500.0,GSAM_IS,36.0,419.191
2500.0,GSAM_IS,48.0,430.403
2500.0,GSAM_IS,72.0,460.332
2500.0,GSAM_IS,96.0,508.034
3000.0,GSAM_CA,24.0,452.494
3000.0,GSAM_CA,36.0,567.68
3000.0,GSAM_CA,48.0,669.98
3000.0,GSAM_CA,72.0,820.96
3000.0,GSAM_CA,96.0,885.68
3000.0,GSAM_CS,24.0,547.454
3000.0,GSAM_CS,36.0,627.679
3000.0,GSAM_CS,48.0,677.833
3000.0,GSAM_CS,72.0,751.311
3000.0,GSAM_CS,96.0,813.339
3000.0,GSAM_IA,24.0,528.141
3000.0,GSAM_IA,36.0,591.914
3000.0,GSAM_IA,48.0,624.166
3000.0,GSAM_IA,72.0,649.577
3000.0,GSAM_IA,96.0,663.693
3000.0,GSAM_IS,24.0,390.708
3000.0,GSAM_IS,36.0,413.405
3000.0,GSAM_IS,48.0,424.307
3000.0,GSAM_IS,72.0,452.842
3000.0,GSAM_IS,96.0,501.564
3500.0,GSAM_CA,24.0,444.0
3500.0,GSAM_CA,36.0,556.554
3500.0,GSAM_CA,48.0,657.237
3500.0,GSAM_CA,72.0,806.045
3500.0,GSAM_CA,96.0,869.374
3500.0,GSAM_CS,24.0,532.367
3500.0,GSAM_CS,36.0,611.45
3500.0,GSAM_CS,48.0,661.914
3500.0,GSAM_CS,72.0,737.792
3500.0,GSAM_CS,96.0,801.39
3500.0,GSAM_IA,24.0,513.943
3500.0,GSAM_IA,36.0,576.194
3500.0,GSAM_IA,48.0,604.948
3500.0,GSAM_IA,72.0,628.207
3500.0,GSAM_IA,96.0,642.756
3500.0,GSAM_IS,24.0,385.09
3500.0,GSAM_IS,36.0,408.044
3500.0,GSAM_IS,48.0,418.889
3500.0,GSAM_IS,72.0,446.194
3500.0,GSAM_IS,96.0,495.899
4000.0,GSAM_CA,24.0,436.0
4000.0,GSAM_CA,36.0,546.0
4000.0,GSAM_CA,48.0,644.902
4000.0,GSAM_CA,72.0,792.145
4000.0,GSAM_CA,96.0,854.839
4000.0,GSAM_CS,24.0,518.896
4000.0,GSAM_CS,36.0,597.0
4000.0,GSAM_CS,48.0,648.0
4000.0,GSAM_CS,72.0,726.0
4000.0,GSAM_CS,96.0,791.0
4000.0,GSAM_IA,24.0,500.188
4000.0,GSAM_IA,36.0,561.239
4000.0,GSAM_IA,48.0,587.0
4000.0,GSAM_IA,72.0,608.0
4000.0,GSAM_IA,96.0,623.0
4000.0,GSAM_IS,24.0,379.626
4000.0,GSAM_IS,36.0,403.0
4000.0,GSAM_IS,48.0,414.0
4000.0,GSAM_IS,72.0,440.178
4000.0,GSAM_IS,96.0,490.878
4500.0,GSAM_CA,24.0,428.527
4500.0,GSAM_CA,36.0,536.122
4500.0,GSAM_CA,48.0,633.022
4500.0,GSAM_CA,72.0,778.666
4500.0,GSAM_CA,96.0,841.539
4500.0,GSAM_CS,24.0,506.676
4500.0,GSAM_CS,36.0,583.989
4500.0,GSAM_CS,48.0,635.577
4500.0,GSAM_CS,72.0,715.236
4500.0,GSAM_CS,96.0,781.439
4500.0,GSAM_IA,24.0,487.078
4500.0,GSAM_IA,36.0,547.061
4500.0,GSAM_IA,48.0,570.481
4500.0,GSAM_IA,72.0,589.3
4500.0,GSAM_IA,96.0,604.799
4500.0,GSAM_IS,24.0,374.536
4500.0,GSAM_IS,36.0,398.347
4500.0,GSAM_IS,48.0,409.558
4500.0,GSAM_IS,72.0,434.712
4500.0,GSAM_IS,96.0,486.346
5000.0,GSAM_CA,24.0,421.516
5000.0,GSAM_CA,36.0,526.881
5000.0,GSAM_CA,48.0,621.683
5000.0,GSAM_CA,72.0,765.291
5000.0,GSAM_CA,96.0,828.947
5000.0,GSAM_CS,24.0,495.482
5000.0,GSAM_CS,36.0,572.16
5000.0,GSAM_CS,48.0,624.246
5000.0,GSAM_CS,72.0,705.069
5000.0,GSAM_CS,96.0,772.26
5000.0,GSAM_IA,24.0,474.81
5000.0,GSAM_IA,36.0,533.737
5000.0,GSAM_IA,48.0,555.467
5000.0,GSAM_IA,72.0,572.355
5000.0,GSAM_IA,96.0,588.397
5000.0,GSAM_IS,24.0,369.976
5000.0,GSAM_IS,36.0,394.146
5000.0,GSAM_IS,48.0,405.505
5000.0,GSAM_IS,72.0,429.745
5000.0,GSAM_IS,96.0,482.143
5500.0,GSAM_CA,24.0,414.89
5500.0,GSAM_CA,36.0,518.184
5500.0,GSAM_CA,48.0,610.876
5500.0,GSAM_CA,72.0,752.142
5500.0,GSAM_CA,96.0,816.917
5500.0,GSAM_CS,24.0,485.155
5500.0,GSAM_CS,36.0,561.295
5500.0,GSAM_CS,48.0,613.811
5500.0,GSAM_CS,72.0,695.476
5500.0,GSAM_CS,96.0,763.493
5500.0,GSAM_IA,24.0,463.329
5500.0,GSAM_IA,36.0,521.221
5500.0,GSAM_IA,48.0,541.702
5500.0,GSAM_IA,72.0,556.9
5500.0,GSAM_IA,96.0,573.489
5500.0,GSAM_IS,24.0,365.847
5500.0,GSAM_IS,36.0,390.319
5500.0,GSAM_IS,48.0,401.78
5500.0,GSAM_IS,72.0,425.187
5500.0,GSAM_IS,96.0,478.167
6000.0,GSAM_CA,24.0,408.594
6000.0,GSAM_CA,36.0,509.961
6000.0,GSAM_CA,48.0,600.577
6000.0,GSAM_CA,72.0,739.287
6000.0,GSAM_CA,96.0,805.351
6000.0,GSAM_CS,24.0,475.571
6000.0,GSAM_CS,36.0,551.232
6000.0,GSAM_CS,48.0,604.126
6000.0,GSAM_CS,72.0,686.42
6000.0,GSAM_CS,96.0,755.14
6000.0,GSAM_IA,24.0,452.574
6000.0,GSAM_IA,36.0,509.455
6000.0,GSAM_IA,48.0,528.992
6000.0,GSAM_IA,72.0,542.725
6000.0,GSAM_IA,96.0,559.842
6000.0,GSAM_IS,24.0,362.076
6000.0,GSAM_IS,36.0,386.806
6000.0,GSAM_IS,48.0,398.334
6000.0,GSAM_IS,72.0,420.976
6000.0,GSAM_IS,96.0,474.356
6500.0,GSAM_CA,24.0,402.583
6500.0,GSAM_CA,36.0,502.154
6500.0,GSAM_CA,48.0,590.754
6500.0,GSAM_CA,72.0,726.757
6500.0,GSAM_CA,96.0,794.178
6500.0,GSAM_CS,24.0,466.629
6500.0,GSAM_CS,36.0,541.847
6500.0,GSAM_CS,48.0,595.081
6500.0,GSAM_CS,72.0,677.864
6500.0,GSAM_CS,96.0,747.188
6500.0,GSAM_IA,24.0,442.481
6500.0,GSAM_IA,36.0,498.38
6500.0,GSAM_IA,48.0,517.186
6500.0,GSAM_IA,72.0,529.659
6500.0,GSAM_IA,96.0,547.274
6500.0,GSAM_IS,24.0,358.606
6500.0,GSAM_IS,36.0,383.562
6500.0,GSAM_IS,48.0,395.13
6500.0,GSAM_IS,72.0,417.059
6500.0,GSAM_IS,96.0,470.669
7000.0,GSAM_CA,24.0,396.823
7000.0,GSAM_CA,36.0,494.715
7000.0,GSAM_CA,48.0,581.375
7000.0,GSAM_CA,72.0,714.565
7000.0,GSAM_CA,96.0,783.343
7000.0,GSAM_CS,24.0,458.249
7000.0,GSAM_CS,36.0,533.043
7000.0,GSAM_CS,48.0,586.585
7000.0,GSAM_CS,72.0,669.768
7000.0,GSAM_CS,96.0,739.618
7000.0,GSAM_IA,24.0,432.992
7000.0,GSAM_IA,36.0,487.938
7000.0,GSAM_IA,48.0,506.162
7000.0,GSAM_IA,72.0,517.562
7000.0,GSAM_IA,96.0,535.637
7000.0,GSAM_IS,24.0,355.393
7000.0,GSAM_IS,36.0,380.55
7000.0,GSAM_IS,48.0,392.137
7000.0,GSAM_IS,72.0,413.396
7000.0,GSAM_IS,96.0,467.077
7500.0,GSAM_CA,24.0,391.286
7500.0,GSAM_CA,36.0,487.606
7500.0,GSAM_CA,48.0,572.408
7500.0,GSAM_CA,72.0,702.712
7500.0,GSAM_CA,96.0,772.807
7500.0,GSAM_CS,24.0,450.365
7500.0,GSAM_CS,36.0,524.745
7500.0,GSAM_CS,48.0,578.571
7500.0,GSAM_CS,72.0,662.095
7500.0,GSAM_CS,96.0,732.409
7500.0,GSAM_IA,24.0,424.055
7500.0,GSAM_IA,36.0,478.076
7500.0,GSAM_IA,48.0,495.823
7500.0,GSAM_IA,72.0,506.318
7500.0,GSAM_IA,96.0,524.815
7500.0,GSAM_IS,24.0,352.402
7500.0,GSAM_IS,36.0,377.74
7500.0,GSAM_IS,48.0,389.329
7500.0,GSAM_IS,72.0,409.955
7500.0,GSAM_IS,96.0,463.56
8000.0,GSAM_CA,24.0,385.949
8000.0,GSAM_CA,36.0,480.792
8000.0,GSAM_CA,48.0,563.824
8000.0,GSAM_CA,72.0,691.194
8000.0,GSAM_CA,96.0,762.538
8000.0,GSAM_CS,24.0,442.921
8000.0,GSAM_CS,36.0,516.89
8000.0,GSAM_CS,48.0,570.979
8000.0,GSAM_CS,72.0,654.812
8000.0,GSAM_CS,96.0,725.537
8000.0,GSAM_IA,24.0,415.621
